kind,cutoff,class,support,predicted,true_positive,precision,recall,coverage_all,none_fp_count,none_fp,total_coverage_all,total_correct_positive_recall,total_none_fp
per_class,0.79,supersedes,106,105,83,0.7904761904761904,0.7830188679245284,0.18229166666666666,22,0.08494208494208494,0.5711805555555556,0.9085173501577287,0.15057915057915058
per_class,0.79,cancels,72,79,70,0.8860759493670886,0.9722222222222222,0.1371527777777778,7,0.02702702702702703,0.5711805555555556,0.9085173501577287,0.15057915057915058
per_class,0.79,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5711805555555556,0.9085173501577287,0.15057915057915058
per_class,0.79,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5711805555555556,0.9085173501577287,0.15057915057915058
per_class,0.8,supersedes,106,103,83,0.8058252427184466,0.7830188679245284,0.17881944444444445,20,0.07722007722007722,0.5677083333333334,0.9085173501577287,0.14285714285714285
per_class,0.8,cancels,72,79,70,0.8860759493670886,0.9722222222222222,0.1371527777777778,7,0.02702702702702703,0.5677083333333334,0.9085173501577287,0.14285714285714285
per_class,0.8,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5677083333333334,0.9085173501577287,0.14285714285714285
per_class,0.8,reinstates,69,71,68,0.9577464788732394,0.9855072463768116,0.1232638888888889,3,0.011583011583011582,0.5677083333333334,0.9085173501577287,0.14285714285714285
per_class,0.81,supersedes,106,102,83,0.8137254901960784,0.7830188679245284,0.17708333333333334,19,0.07335907335907337,0.5625,0.9053627760252366,0.138996138996139
per_class,0.81,cancels,72,78,70,0.8974358974358975,0.9722222222222222,0.13541666666666666,7,0.02702702702702703,0.5625,0.9053627760252366,0.138996138996139
per_class,0.81,completes,70,74,67,0.9054054054054054,0.9571428571428572,0.1284722222222222,7,0.02702702702702703,0.5625,0.9053627760252366,0.138996138996139
per_class,0.81,reinstates,69,70,67,0.9571428571428572,0.9710144927536232,0.12152777777777778,3,0.011583011583011582,0.5625,0.9053627760252366,0.138996138996139
